topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1369371877551005696	http://twitter.com/user/status/1369371877551005696	Pakistan requested for Covid Vaccine under Global Alliance for Vaccines and Immunization (GAVI) program, India like any father agreed to give medicine to kid without caring how worthless he is. Just Indian culture, nothing else.	0
COVID-19	1369371170924019719	http://twitter.com/user/status/1369371170924019719	Bioethicist Rev. Nicanor Austriaco, O.P. '20G discusses the American Catholic debate about COVID-19 vaccines using stem cell lines remotely derived from aborted fetuses — and the dangerous global consequences of this rhetoric — with @johntallenjr of @Crux. https://t.co/optcWArkvQ	0
COVID-19	1369363536581951499	http://twitter.com/user/status/1369363536581951499	This will be a single dose of the J&amp;J vaccine, so one and done at this event. All Tennesseans that qualify in phases 1A1-1C can sign up. Phases reminder here: https://t.co/C9jxYc2TJU	0
COVID-19	1369361833166073858	http://twitter.com/user/status/1369361833166073858	Pfizer's and Moderna's vaccine was found to have a reduced effectiveness against the South African variant by about 10.3 and 12.4 times respectively. Both Novavax and Johnson &amp; Johnson vaccines showed a substantial drop in efficacy in South Africa https://t.co/jxHH0sm5z2	1
COVID-19	1369326529868619784	http://twitter.com/user/status/1369326529868619784	Twelve months later, Canada has approved four COVID-19 vaccines and an inoculation campaign is providing a dose of hope. But coronavirus continues to claim lives, albeit at a slower pace than at the peak in January and February 2021. https://t.co/bf8iHpnYhg	0
COVID-19	1369322903834038274	http://twitter.com/user/status/1369322903834038274	Grateful to the professional nurses and @NDNationalGuard members helping administer these life-saving vaccines. Phase 1C includes essential workers for the COVID-19 vaccine and we registered as soon as we were eligible. https://t.co/NeHhTEJaar	0
COVID-19	1369283077067976705	http://twitter.com/user/status/1369283077067976705	Serum Institute of India (SII), the world's largest vaccine manufacturer by volume, has sought central govt's intervention so as to enable the firm import essential raw materials from the US for uninterrupted manufacturing and supply of Covid-19 vaccines https://t.co/UJsQl8SeVP	0
COVID-19	1369273002047717376	http://twitter.com/user/status/1369273002047717376	While good governance helps, poor decisions create lasting damage. In the U.S. campaign against polio, inspection failures allowed tainted vaccines to spread the illness among children, leaving some 200 paralyzed and 10 dead https://t.co/hcfnNj7acd https://t.co/0iuz16FxM8	1
COVID-19	1369245446099644428	http://twitter.com/user/status/1369245446099644428	Vaccines and lockdown see covid deaths and cases plunge to lowest level in FIVE months https://t.co/BHeBckplR9	0
COVID-19	1369244962462838789	http://twitter.com/user/status/1369244962462838789	Rexdale has been a hot spot for COVID-19, with a large population of essential workers and people living with extended families. The neighbourhood has reportedly been overlooked for vaccines with nothing set up for those 80 and older to get a shot. https://t.co/V6jQtNhRQn	1
COVID-19	1369196257240055808	http://twitter.com/user/status/1369196257240055808	India has adequate supplies of Covid-19 vaccines but states need to increase the involvement of private hospitals, better utilise capacity and plan a month in advance to scale up ongoing immunisation drive, NHA CEO told ET https://t.co/JB4HL8Jl5W	0
COVID-19	1369113208607309825	http://twitter.com/user/status/1369113208607309825	Malaysia's MOH assures that all COVID-19 vaccines including the AstraZeneca candidate have undergone NPRA's stringent testing and approval process. This comes authorities in Austria suspended inoculations with a batch of AstraZeneca's vaccine following a death there https://t.co/taj0ZatPFE	0
COVID-19	1369074320954245129	http://twitter.com/user/status/1369074320954245129	The State Department’s Global Engagement Center identified four outlets — News Front, New Eastern Outlook, Oriental Review, and Rebel Inside — that it believes are spreading false information about the vaccines the U.S. has developed. https://t.co/S8RxpAOCyx	1
COVID-19	1369072484545396740	http://twitter.com/user/status/1369072484545396740	It’s CRAZY to me how this government was so quick to attribute every death to Covid when a person diagnosed has died but ☝🏾 when it comes to the vaccine and deaths they’re quick to state “No link found between vaccines &amp; deaths. The jig is up already.	0
COVID-19	1368974490470916106	http://twitter.com/user/status/1368974490470916106	ICYMI from @WSJ: #COVID19 Vaccines Yield Breakthroughs in Long-Term Fight Against Infectious Disease. Building on deep scientific knowledge gained from decades of experience with viruses, our scientists are working to beat COVID-19 and the unknowns that are yet to come.	0
COVID-19	1368925817359712256	http://twitter.com/user/status/1368925817359712256	.@SecureDemocracy looked at &gt;35K messages from 🇷🇺🇨🇳🇮🇷 state media and analyzed vaccine information manipulation efforts along 2 key dimensions: 1) promotion of domestically produced vaccines 2) coverage of vaccines produced by other countries (4/x) https://t.co/9jgXHeCVjM	0
COVID-19	1368914024658841603	http://twitter.com/user/status/1368914024658841603	Preventing the spread of COVID-19 is important, and what is even more important is protecting yourself and your loved ones from contracting or getting seriously ill from this virus. Vaccines saves lives. #IDareYouToStaySafe #GetTheFacts #GetTheVax #EachVaccinated #AllProtected https://t.co/ql1eoMNINC	0
COVID-19	1368808900145934337	http://twitter.com/user/status/1368808900145934337	Data from Britain and Israel has shown COVID-19 vaccines are working even better than expected, @samanthadick00 reports. https://t.co/esQnJ93XqI	0
COVID-19	1368781649673129991	http://twitter.com/user/status/1368781649673129991	#Tanzania: National Institute for Medical Research (@NIMRHQS) chief, Prof Yunus Mgaya says available COVID-19 vaccines not okay, lauds @MagufuliJP's claim that lemon, ginger and steam therapy work better, urges Tanzanians to wait for locally-made vaccine. https://t.co/Kaprob3ib1	1
COVID-19	1368743198017921024	http://twitter.com/user/status/1368743198017921024	ICYMI: Iowa reported another 86 kids have contracted coronavirus, pushing the total to 3,868 in 37 days since January 29, the day Gov. Reynolds signed SF160 to force schools to provide 100% in-person learning without requiring safety precautions. (1/2) https://t.co/PI1964xDQE	1
COVID-19	1368738247229272072	http://twitter.com/user/status/1368738247229272072	A Phoenix woman grew concerned after a man knocked on her door attempting to register her for a COVID-19 vaccine. FOX 10 looked into it and it was confirmed to be an effort by the state's health department to get a certain hard hit zip code registered.​ https://t.co/SXjRPfZyxN	0
COVID-19	1368705114593140738	http://twitter.com/user/status/1368705114593140738	Wonderful to hear that language and country of birth will be recorded for COVID-19 vaccines and tests. Collecting this data is an important step towards health equity. https://t.co/2VQfQMVvLv	0
COVID-19	1368616862246989824	http://twitter.com/user/status/1368616862246989824	Four publications that have sought to raise doubts about the safety and efficacy of Covid vaccines have been identified by the State Dept as Russian intelligence fronts, WSJ reports https://t.co/JnKKOglY0v	1
COVID-19	1368539454978277376	http://twitter.com/user/status/1368539454978277376	Because COVID-19 is a new disease with new vaccines, you may have questions about what happens before, during, and after your appointment to get vaccinated. These tips will help you know what to expect when you get vaccinated. https://t.co/gALPBNUcYZ. #StrongerTogether https://t.co/YtXaDhQhJV	0
COVID-19	1368528102234615811	http://twitter.com/user/status/1368528102234615811	Seminars can improve people's confidence in COVID-19 vaccines as observed in several town hall meetings, the Department of the Interior and Local Government (DILG) said. https://t.co/sXw8XbumcW	0
COVID-19	1368495123538075648	http://twitter.com/user/status/1368495123538075648	@Mal_DuBois The vaccines won't stop us getting the virus and it won't stop us spreading the virus to other people. https://t.co/nz7GnakMJI	1
COVID-19	1368268839872528384	http://twitter.com/user/status/1368268839872528384	Vaccines go overwhelmingly to rich countries and privileged racial groups within them. Granting special rights for the vaccinated, while tightening restrictions on the unvaccinated, risks widening already-dangerous social gaps. https://t.co/GRLUqKf8b2	0
COVID-19	1368221443964731397	http://twitter.com/user/status/1368221443964731397	The University of Illinois let hundreds of its employees jump the line to get COVID-19 vaccines. But they they misunderstood Pritzker’s rules. Great story by @ElyssaCherney and @PetrellaReports https://t.co/oiElSolEbL	0
COVID-19	1367836699955359755	http://twitter.com/user/status/1367836699955359755	Islamic Republic Of Pakistan says it aims to tackle the Covid-19 health challenge through herd immunity and donated vaccines by global agencies as it has no plan to buy vaccines at least during the current year. https://t.co/47V1FqRUzz	0
COVID-19	1366609935954563072	http://twitter.com/user/status/1366609935954563072	Case Western Reserve University and the City of Cleveland are partnering to provide COVID-19 vaccines. Currently, this includes Cleveland residents in the State of Ohio’s 1B phase. To schedule an appointment, residents can call 216-368-1964, from 8 a.m. to 4 p.m. https://t.co/wBm2Mdy4vR	0
COVID-19	1365682005371981835	http://twitter.com/user/status/1365682005371981835	Delivery of over 20k 🩹💉 Covid-19 vaccines from Romania 🇷🇴 to Moldova 🇲🇩 coordinated and co-financed by @EU_Commission 🇪🇺. No country in the world will be safe until everyone is safe. For more: https://t.co/jytoMwTJ03 #EUsolidarity https://t.co/ris3nFGuOx	0
COVID-19	1365075152824901643	http://twitter.com/user/status/1365075152824901643	We are vaccinating our heroic Catholic school employees! “Teachers get second dose of COVID-19 vaccine and ‘peace of mind’ at Our Lady of Mount Carmel Academy event” https://t.co/EilT8Fh9oT	0
COVID-19	1364287781435043840	http://twitter.com/user/status/1364287781435043840	Long story short, it's not the efficacy or effects of the vaccine which are being studied. These have already been established, we're not guinea pigs. They're studying the rollout itself and attitudes thereof. Here's the link https://t.co/A8mqs9Slf3	0
COVID-19	1371118112330907657	http://twitter.com/user/status/1371118112330907657	“Magufuli has played down the threat from COVID-19, saying God and remedies such as steam inhalation would protect. He has mocked covid tests, denounced vaccines as part of a Western conspiracy to take Africa’s wealth. Opposed masks/SD.” https://t.co/W4CWgpQ1L4 via @AJEnglish	1
COVID-19	1370947192383537153	http://twitter.com/user/status/1370947192383537153	As part of the push to make all adults eligible for Covid vaccines by May 1, Dentists, EMTs, midwives, optometrists, paramedics, physician assistants, podiatrists, respiratory therapists and veterinarians are allowed to administer shots. https://t.co/G5UN4VYSrd https://t.co/YFHKhCNAVc	0
COVID-19	1370781701652250640	http://twitter.com/user/status/1370781701652250640	Safe, effective #COVID19 vaccines are available every single day from 8AM to 8PM at the @wolsteincenter starting March 17. Learn more and book your appointment at https://t.co/Yb7ZUGeXc0 #GetTheShot https://t.co/nIB99GKjfw	0
COVID-19	1370640129862332417	http://twitter.com/user/status/1370640129862332417	Whether Pombe is DEAD or SLEEPING COMFORTABLY is not my business, i have a GOVT that promises MCAs 4.2Billion grant for cars and intend to seek a 5.2 BILLION loan to purchase COVID-19 vaccines 😂😂😂 who bewitched AFRICA 😅😅😅 #maghufuli Joe Ageyo #KenyaInanitosha #Pray4Magufuli	0
COVID-19	1370543304119582722	http://twitter.com/user/status/1370543304119582722	For months, a limited supply of COVID-19 vaccines was the biggest roadblock in Alaska’s race toward herd immunity. Now public health officials are working to address misinformation, questions and concerns that might keep Alaskans from getting vaccinated. https://t.co/H8ECjEbN70	0
COVID-19	1370520521041833987	http://twitter.com/user/status/1370520521041833987	The Duterte administration's ₱72.5-billion ($1.4-billion) financing plan mainly funded by loans from three multilateral institutions will be used to buy, store, and distribute COVID-19 vaccines. https://t.co/QKAunOqLe7	0
COVID-19	1370484241746821122	http://twitter.com/user/status/1370484241746821122	#COVID19 vaccines are available to people of all immigration statuses. Your immigration status does not matter to us and you will not be asked about it at the vaccination site. Learn more: https://t.co/kMzdj6bxMW https://t.co/2rq8wyTe0V	0
COVID-19	1370451789863034881	http://twitter.com/user/status/1370451789863034881	Flashback September 2020 Prime Minister Justin Trudeau announced a commitment of $220 million to the COVID-19 Vaccine Global Access (#COVAX) Facility, which aims to provide equitable access to vaccines to Canadians and people around the world on Friday. https://t.co/Gdo84LhOAz	0
COVID-19	1370440368815235073	http://twitter.com/user/status/1370440368815235073	Updated article. https://t.co/v59VSB4QuX COVID vaccines now rank No. 1 (of 94 total vaccine types) with reported deaths, birth defects and emergency room visits. Number 1.	1
COVID-19	1370435702798888969	http://twitter.com/user/status/1370435702798888969	COVID-19 vaccines went through thorough testing, rigorous reviews, and diverse clinical trials. Additional COVID-19 vaccine candidates are currently being reviewed and will increase national supply once approved. https://t.co/o6XKviudig	0
COVID-19	1370429879167107073	http://twitter.com/user/status/1370429879167107073	Trump was not responsible for the privately funded vaccines developed by pharmaceutical companies and he put the burden of creating distribution plans on states, but he gets 100% full credit for 500k unnecessary COVID deaths and losing 20 million doses of the vaccine. https://t.co/HTnTi81lrj	0
COVID-19	1370426912473018370	http://twitter.com/user/status/1370426912473018370	Researcher Sangita Sharma is working with N.W.T. communities to promote HPV vaccination and learn how people feel about COVID vaccines—one of 19 U of A projects receiving new CIHR funding: https://t.co/13hIDUFeMV #UAlberta #HPV #COVID19 @CIHR_IRSC @GNWTNewsroom @hotii_tseeda https://t.co/B5Sama4v6Z	0
COVID-19	1370393080097034242	http://twitter.com/user/status/1370393080097034242	I was grateful when @jdforward published my oped arguing that the Israeli gov't is distributing COVID-19 vaccines based on ethnic criteria-vaccinating 9 million Israeli citizens and residents, including 2 million Arabs, but not 5 million Palestinians in Gaza/West Bank.	1
COVID-19	1370373393040744460	http://twitter.com/user/status/1370373393040744460	Dr. Anthony Fauci says we'll have enough vaccines for everyone to be vaccinated by the end of May, and cases are on the downtrend. @DrNinaRadcliff says she is cautiously optimistic. https://t.co/skrDWIrcSf https://t.co/Q7PCvgtZUK	0
COVID-19	1370311649438097410	http://twitter.com/user/status/1370311649438097410	It happened yesterday! Please be careful!when you go for vaccinations to take shot of covid-19 vaccines. A friend had his 2nd injection of the vaccine at the vaccination center and began to have blurred vision the whole way home. When he got home, he called the	0
COVID-19	1370245453925785601	http://twitter.com/user/status/1370245453925785601	Expect more deaths from the CV-19 vaccines. It normally takes years to develop a vaccine, and this was rushed through for a virus that has a survival rate of more than 99%. Big Brother and Big Pharma SCAM. “The Great Reset.” https://t.co/D13LeDuhDF via @nypost	1
COVID-19	1370182553357934594	http://twitter.com/user/status/1370182553357934594	.@POTUS addresses the nation in his first-ever primetime speech on the one anniversary of the COVID-19 pandemic — calling for the roll out of vaccines to ALL adults by May 1st and more. https://t.co/zYsRC8flOO 📸 @andyharnik / @AP https://t.co/cR2BO3498i	0
COVID-19	1370167702329946112	http://twitter.com/user/status/1370167702329946112	Denmark, Norway and Iceland suspend use of AstraZeneca Covid vaccine over reports of blood clots https://t.co/RAqwJjzJWW #COVID19 #CovidVaccine #AstraZeneca	1
COVID-19	1370154051732660229	http://twitter.com/user/status/1370154051732660229	Homeless people and rough sleepers to be prioritised for vaccines after JCVI recommendation https://t.co/sMG6ofXYoG https://t.co/wZzSCq2xhE	0
COVID-19	1370153183281086467	http://twitter.com/user/status/1370153183281086467	All three FDA-approved vaccines have been proven safe and effective in the fight against COVID-19. We urge eligible Iowans to help Iowa get back to normal by getting the vaccine. Call 211 (ages 65 and older) or visit https://t.co/0SSG8zdnBv for more information. #SleevesUpIowa https://t.co/uBCLS1Q4kR	0
COVID-19	1370148585023574018	http://twitter.com/user/status/1370148585023574018	Blood clots from one the COVID-19 vaccines - Roll out suspended in certain northern European countries. I think I’m gonna wait before anyone jabs me with vaccine - And I’m happy to have a vaccine because I want to go to Italy	1
COVID-19	1370148247294070787	http://twitter.com/user/status/1370148247294070787	The @WorldBank is building on its initial #COVID19 response with $12 billion globally to help poor countries purchase and distribute vaccines, tests, and treatments. Learn more about our ongoing support for countries in #EastAsiaPacific: https://t.co/6djifutRM8 #ResilientRecovery https://t.co/UTk8AA8xdq	0
COVID-19	1370122379276455941	http://twitter.com/user/status/1370122379276455941	Trump and former first lady Melania Trump quietly received their vaccines before leaving the White House in January, instead of beaming for the cameras. https://t.co/MBXtRc2cz5	0
COVID-19	1370109250597425156	http://twitter.com/user/status/1370109250597425156	I'm psyched about vaccines, but Pharma is not humanity's sole savior. COVID was a perfect opportunity for profit, public funding and good PR after the industry neglected vaccines years. Currently, there are massive global disparities in access. From 2020: https://t.co/dyrlYby4lV	0
COVID-19	1370096482322370562	http://twitter.com/user/status/1370096482322370562	New @RESCUEorg analysis shows excess COVID-19 vaccines secured by US, UK and EU sufficient to vaccinate 16+ populations in countries facing worst humanitarian crises: https://t.co/Kvn6X3TrpZ	1
COVID-19	1370089518884339715	http://twitter.com/user/status/1370089518884339715	@kayleighmcenany Pfizer had been working on this vaccine for yrs prior to the outbreak of covid! These companies have all come out and said the vaccines had been worked on prior to trump asking them to come up with a vaccine.	1
COVID-19	1370062811632562181	http://twitter.com/user/status/1370062811632562181	✅ Additional COVID-19 vaccines distributed to our community! CON students and faculty administered #CovidVaccines at the @SummitCountyHD drive-through clinic in Park City. We’re ready for more clinics! 💪 @UtahCoronavirus @UtahDepOfHealth @UofUHealth https://t.co/75XpJKnGgP	0
COVID-19	1370021437998837762	http://twitter.com/user/status/1370021437998837762	Mass vaccination site coming to Portsmouth on Monday: https://t.co/AFmDXcZ7Qe The goal is to provide up to a thousand vaccines per day, but officials hope to ramp up as needed and when more vaccine becomes available.	0
COVID-19	1370002683952828420	http://twitter.com/user/status/1370002683952828420	CVS announced this morning that it will begin administering COVID-19 vaccines to eligible populations at 34 additional retail pharmacies in Massachusetts and four additional locations in Rhode Island. https://t.co/gFrYPuu6wF via @BostonGlobe	0
COVID-19	1369984300431638528	http://twitter.com/user/status/1369984300431638528	Morning Headlines: Canada is marking 1 year of the global pandemic, the latest on vaccines in Ontario, and Metrolinx gets a payment update. https://t.co/EzHH8iArkl	0
COVID-19	1369965815026524160	http://twitter.com/user/status/1369965815026524160	Canada is marking a day of national observance today- a year after the World Health Organization declared COVID-19 a global pandemic. We’ll take a look back at the impact of the virus, and a look forward at the hope the vaccines are bringing. https://t.co/jbsNv3DqHJ	0
COVID-19	1369929943191281666	http://twitter.com/user/status/1369929943191281666	Intellectual Property monopoly also negatively impacts worldwide access to vaccines and all medicines related to COVID-19. Join the global call for a #PeoplesVaccine and twibbonize your profile pic: https://t.co/XsbdTfG6pQ https://t.co/ULKF9joYQ3	0
COVID-19	1369904789333671936	http://twitter.com/user/status/1369904789333671936	Mauritius Will Provide Free Visas and COVID-19 Vaccines to Long-term Visitors. The program is part of an effort to fully reopen the country's borders and entice long-term visitors. How to get a Mauritius Visa: https://t.co/RT9PTQAJya https://t.co/cWFkYoEDGy	0
COVID-19	1369859860708392964	http://twitter.com/user/status/1369859860708392964	Texas will allow residents 50 and over to receive Covid-19 vaccines beginning March 15. #ThisIsOurShot https://t.co/J2FRU7LO68	0
COVID-19	1369818885873147905	http://twitter.com/user/status/1369818885873147905	@Boschii @BillKristol If not for trump ignoring his PDBs circa Christmas 2019, we never even would've had a NEED for vaccines, because COVID-19 would've been squashed very early on like SARS and MERS before it. 🙄	0
COVID-19	1369728635406594054	http://twitter.com/user/status/1369728635406594054	Dr. Jacquiline Bisasor-Mckenzie and Daughter Dr. Kristen McKenzie received Covid 19 vaccines today at the Spanish Town Hospital from Nurse ShellyAnn McKenzie RM https://t.co/ybaqHkAclo	0
COVID-19	1369724742459138048	http://twitter.com/user/status/1369724742459138048	A new survey found high levels of vaccine hesitancy and mistrust of the COVID-19 vaccines among Black Americans, who cited a distrust of the government's motives and transparency regarding COVID-19 and systemic racism. Learn more: https://t.co/HTY24T2Pjw https://t.co/KLHg5GRhAZ	0
COVID-19	1369715978796490757	http://twitter.com/user/status/1369715978796490757	The RCDHU has announced who is eligible to receive the COVID-19 vaccine. These priority groups include retirement home residents, essential caregivers, residents who are 80 years and older and Indigenous residents who are 55 years of age and older. https://t.co/x65nFMxLuV	0
COVID-19	1369675494233366532	http://twitter.com/user/status/1369675494233366532	Good to see that 2 former Prime Ministers, PJ Patterson and Bruce Golding, were among the first to receive anti-Covid vaccines. Hope that sends a strong message to the anti-vaccine crowd.#VaccinationCovid	0
COVID-19	1369673694361030658	http://twitter.com/user/status/1369673694361030658	(2/2) The development and swift global deployment of safe and effective vaccines against COVID-19, remains essential to containing the global pandemic. As more vaccines become available, we encourage Jamaicans to make arrangements to be inoculated.	0
COVID-19	1369658468794241033	http://twitter.com/user/status/1369658468794241033	For many Americans, logistical roadblocks and other problems are standing in the way of getting the life-saving #COVID19 vaccine. Here's a look at some of the challenges and how some groups are working to ease distribution. https://t.co/Ceh0ZJY0LC	0
COVID-19	1369637371482955779	http://twitter.com/user/status/1369637371482955779	They opened up Louisiana for covid covid vaccines for 18 and over. Someone corrected me and said “well 18 + disease states or overweight.” I said so they opened up the whole state to the vaccine	0
COVID-19	1369626753937911811	http://twitter.com/user/status/1369626753937911811	We’re facing one pandemic with two futures: one for wealthy countries that can afford and acquire vaccines, and another for low-income countries that cannot. @PoliticsReid provides a good look at the global vaccine landscape. https://t.co/XPRLPSmjwd	0
COVID-19	1369615418692956161	http://twitter.com/user/status/1369615418692956161	Business people, economists, academics and trade unionists calling on the prime minister to support the proposal by 100 low and middle income countries to suspend patents on Covid-19 vaccines #PeoplesVaccine @BorisJohnson https://t.co/17uWvtTK1i	0
COVID-19	1369612478007697410	http://twitter.com/user/status/1369612478007697410	COVID-19 ALERT: Starting today, tens of thousands of additional New Yorkers will be allowed to roll up their sleeves for a #COVID19 vaccine. https://t.co/hOWW2wYcQe	0
COVID-19	1369593827107946497	http://twitter.com/user/status/1369593827107946497	GWENT'S Police and Crime Commissioner has called for surplus coronavirus vaccines to be given to police after reports of officers being assaulted and spat at by people claiming to have Covid-19. Jeff Cuthbert has said that vaccines for police officers https://t.co/qol8D6kPFu https://t.co/OOWKStFsvt	0
COVID-19	1369583467789492226	http://twitter.com/user/status/1369583467789492226	Global pharmaceutical companies have berated South Africa and India's efforts to waive certain Trade-Related Intellectual Property Rights which, the countries say, could ensure access to Covid-19 vaccines. | @azarrahk https://t.co/wyhHJnxYJP	1
COVID-19	1369557132576583685	http://twitter.com/user/status/1369557132576583685	Programming: V@x will help with gun crime in Florida, Indiana, Pennsylvania, Ohio, New Mexico, New Jersey etc With COVID-19 cases falling and vaccines rolling out, some criminologists hope a rebounding economy and reopened schools will drive down the national numbers in 2021 https://t.co/uKURKWur44	0
COVID-19	1369555738696118275	http://twitter.com/user/status/1369555738696118275	The World Trade Organization and Doctors Without Borders call for @ScottMorrisonMP to stop obstructing the Intellectual Property waver and #COVID19 medical products. Saying it is preventing poorer countries having access to vaccines and treatments #auspol https://t.co/6Mw75NdPwy	1
COVID-19	1369488602023956481	http://twitter.com/user/status/1369488602023956481	we have 1.3 million vaccine doses, but only 100k have been given. Some states are lagging badly and now not sharing data QLD only gave 22% of doses they got last week, VIC just 30%. Latest federal stats only show vaccines given, not number delivered https://t.co/30k5PbKBl3 https://t.co/oUDQ5DAkmb	1
COVID-19	1369435335474741263	http://twitter.com/user/status/1369435335474741263	The world won't recover from COVID-19 if some populations are excluded from access to vaccines and other much needed aid. Tell Congress: Israel must provide Palestinians living under occupation with medical needs and vaccines. https://t.co/n1YC05Sq2V	0
COVID-19	1369372354300755972	http://twitter.com/user/status/1369372354300755972	Latino churches have become a double-edged sword on Covid-19 vaccines. While some are taking the lead to provide correct Covid-19 info and boost vaccinations, others have spread disinformation, worrying officials. By @c_sesin https://t.co/oVI9APQ3aP	0
COVID-19	1369366640048144392	http://twitter.com/user/status/1369366640048144392	⚠️ Over 75% of #Covid19 vaccinations carried out in just 10 countries ‼️ Vaccine monopolies are creating artificial scarcity. We urge members of the @wto to support the #TRIPSwaiver proposal and help boost global vaccine production. Our statement ➡️ https://t.co/JYr7MMbSzR ⬅️ https://t.co/Cm5G8k4yJ7	1
COVID-19	1369356461101432843	http://twitter.com/user/status/1369356461101432843	President Muhammadu Buhari and his vice, Prof. Yemi Osinbajo on Saturday received shots of the COVID-19 vaccines at the State House, Abuja, and since then other eminent Nigerians have also received it. @jidesanwoolu @drobafemihamzat @gboyegaakosile @LSMOH #LASG #Covid19LASG	0
COVID-19	1369341711810461702	http://twitter.com/user/status/1369341711810461702	** ICYMI ** I was on @centraltimewpr chatting about my most recent investigation into how COVID-19 has infected half of Wisconsin inmates, FIVE TIMES the overall state rate and the initial roll-out of vaccines for prison populations. Have a listen! https://t.co/ZMG1cktJH4	0
COVID-19	1369317177497681928	http://twitter.com/user/status/1369317177497681928	You can't see it, but Mayor Jenn sports a wide grin after receiving her first COVID-19 vaccine dose as an elected official in Group 3. Getting vaccines in arms is our path to the bustling, thriving Hillsborough we know and love, she said. #GetYourShot https://t.co/HqWADo3t5g https://t.co/LcMIAb24uM	0
COVID-19	1369236266450001921	http://twitter.com/user/status/1369236266450001921	The COVID-19 vaccines are very safe but we must meticulously collect AEFI data. Don’t be discouraged by reports about AEs and false reports about vaccines causing deaths. Most media reports fail to explain background rates and causality when talking about post vaccination deaths. https://t.co/vGafp3I75N	0
COVID-19	1369175145114267650	http://twitter.com/user/status/1369175145114267650	Today @terryslevin caught up with @SonyaFeldhoff @abcadelaide to discuss Italy's blocking of COVID vaccines destined for Australia, and what it tells us about broader issues of vaccine equity for low-middle income countries. Interview starts at 32:00. https://t.co/9IU9kTZyMx	0
COVID-19	1369129381919006723	http://twitter.com/user/status/1369129381919006723	Dr. Nikka Hao of the DOH Disease Prevention and Control Bureau has also presented the country's Prioritization Framework for the rollout of COvid-19 Vaccines, saying that we have adopted the recommendation WHO. https://t.co/JIZF0qG1wb	0
COVID-19	1369091317054152707	http://twitter.com/user/status/1369091317054152707	LOOK: Frontline health workers in the City of Manila aged 60 years old and above receive COVID-19 vaccines made by AstraZeneca at Ospital ng Maynila Medical Center on Tuesday, March 9. (📸: Photos from Manila Public Information Office) | @MBMinkaTiangco https://t.co/JhhXpis4DU	0
COVID-19	1368978410282815491	http://twitter.com/user/status/1368978410282815491	Remember that vaccines at #Caledon East Community Complex are for high priority frontline workers. For 80+ residents, please make an appointment at either: William Osler Health System: https://t.co/CBzenQEGEK OR Trillium Health Partners: https://t.co/DxNM27L4uY https://t.co/7ZXIgtcMSK	0
COVID-19	1368928247321403400	http://twitter.com/user/status/1368928247321403400	Almost 45% of black Brits fear Covid vaccines are unsafe and hesitancy is worst in under-30s, official survey shows https://t.co/COEIQPosDB	0
COVID-19	1368906881620611073	http://twitter.com/user/status/1368906881620611073	Two of the top US scientists laud India's efforts to tackle Covid-19 pandemic and said Indian vaccines have rescued the world from coronavirus. 🙏🇮🇳 #VaccineMaitri #LargestVaccineDrive #Covaxin https://t.co/PATqBUSBFN	0
COVID-19	1368853249122574336	http://twitter.com/user/status/1368853249122574336	Newspaper Headlines: Anxiety over fake COVID-19 vaccines and Nigeria can save N3.7trn from MDAs | TheCable https://t.co/oKgWkdGcd0 https://t.co/0CJECxZhbG	0
COVID-19	1368832330102607872	http://twitter.com/user/status/1368832330102607872	SGF, ministers, PTF members receive COVID-19 vaccines Monday | The Guardian Nigeria News - Nigeria and World News https://t.co/UiNyobSRfW	0
COVID-19	1368752710745423873	http://twitter.com/user/status/1368752710745423873	@WSJ You should replace this headline with - American doctors &amp; scientists have mounted an information campaign to warn people of the dangers of the Covid-19 vaccines which only have 'Emergency Use' authorization and HAVE NOT been approved by the FDA. Informed Consent must be present	0
COVID-19	1368677735078432768	http://twitter.com/user/status/1368677735078432768	Sixty years ago, the scientists who were pioneering the technology that would make today's COVID-19 vaccines possible were mocked and dismissed https://t.co/4Wy1uTuu5n	0
COVID-19	1368652454041161739	http://twitter.com/user/status/1368652454041161739	Russian disinformation campaign aims to undermine confidence in Pfizer, other Covid-19 vaccines, U.S. officials say https://t.co/AfF7ImTWLP played up the risk of side effects, questioned their efficacy, and said the U.S. had rushed the Pfizer vaccine through the approval process	1
COVID-19	1368641767591931904	http://twitter.com/user/status/1368641767591931904	Hey y’all! Thanks for reaching out to me &amp; letting me know my resources &amp; places I can get a vaccine! I was able to successfully schedule an appointment this morning through carbon health https://t.co/k248PaamaD. You’ll need to create a patient account first and then sign up! https://t.co/FUDoDX2YjP	0
COVID-19	1368607379630219268	http://twitter.com/user/status/1368607379630219268	🎧 Most of the world doesn't yet have access to COVID-19 vaccines. On Why It Matters podcast, Dr. Anthony Fauci explains how new variants could tighten the pandemic’s grip on rich and poor countries alike. ⬇️	0
COVID-19	1368359588936912899	http://twitter.com/user/status/1368359588936912899	Filmmaker and liberal activist Michael Moore is still facing condemnation from across the political spectrum over remarks taking credit for vaccine, and saying Texans should not receive COVID-19 vaccines.	0
COVID-19	1368318483889496065	http://twitter.com/user/status/1368318483889496065	THIS WEEKEND (AND MON. 3/8)! Free COVID-19 vaccines for eligible individuals who live or work in Alameda County at the West Oakland Senior Center, 1724 Adeline Street. Call (510) 549-5402 to make an appointment. Be sure to bring a form of identification with you. https://t.co/54WLUOSvEe	0
